transcript	CCL	CL	CT	T
atlasMiR-163380-3p_CGCGG#4	0.008976447	0.000000000	0.000000000	0.000000000
atlasMiR-80517_CGG#5	0.008976447	0.000000000	0.000000000	0.000000000
atlasMiR-80517-5p_CGG#5	0.008897594	0.000000000	0.000000000	0.000000000
atlasMiR-80517-3p_CGG#5	0.008897594	0.000000000	0.000000000	0.000000000
atlasMiR-80533-5p_CGGGG#3	0.0088956	0.0000000	0.0000000	0.0000000
atlasMiR-80533-3p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.01738571
atlasMiR-163437-3p_CGG#5	0.008891876	0.000000000	0.000000000	0.000000000
atlasMiR-80544-5p_CGG#1	0.00000000	0.00000000	0.00000000	0.01735459
atlasMiR-80544-3p_CGG#1	0.007834835	0.000000000	0.000000000	0.001974811
atlasMiR-163441-3p_CGGGG#4	0.008838094	0.000000000	0.000000000	0.000000000
atlasMiR-163441-5p_CGGGG#4	0.008838094	0.000000000	0.000000000	0.000000000
atlasMiR-80569-5p_CCGGG#4	0.000000000	0.000000000	0.004844021	0.000000000
atlasMiR-80569-3p_CCGGG#4	0.000000000	0.000000000	0.004844021	0.000000000
atlasMiR-80570-3p_CCGGG#4	0.000000000	0.000000000	0.004844021	0.000000000
atlasMiR-163474-5p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01723831
atlasMiR-163474-3p_CGGGG#4	0.008807817	0.000000000	0.000000000	0.000000000
atlasMiR-163493-3p_CGGG#4	0.008807817	0.000000000	0.000000000	0.000000000
atlasMiR-163493-5p_CGGG#4	0.008778698	0.000000000	0.000000000	0.000000000
atlasMiR-163521-3p_CGGGG#4	0.008753854	0.000000000	0.000000000	0.000000000
atlasMiR-163521-5p_CGGGG#4	0.000000000	0.000000000	0.004795416	0.000000000
atlasMiR-163529_CCGGG#3	0.008712879	0.000000000	0.000000000	0.000000000
atlasMiR-163529-5p_CCGGG#3	0.000000000	0.000000000	0.004769953	0.000000000
atlasMiR-163529-3p_CCGGG#3	0.008650831	0.000000000	0.000000000	0.000000000
atlasMiR-80625-5p_CGGGG#4	0.008650831	0.000000000	0.000000000	0.000000000
atlasMiR-80625-3p_CGGGG#4	0.008650831	0.000000000	0.000000000	0.000000000
atlasMiR-163561-5p_CGGGG#2	0.008650831	0.000000000	0.000000000	0.000000000
atlasMiR-163561-3p_CGGGG#2	0.008650831	0.000000000	0.000000000	0.000000000
atlasMiR-163563-5p_CGGGG#4	0.0000000	0.0000000	0.0000000	0.0168769
atlasMiR-163563-3p_CGGGG#4	0.0000000	0.0000000	0.0000000	0.0168769
atlasMiR-80644_CGG#4	0.0000000	0.0000000	0.0000000	0.0168769
atlasMiR-163567-5p_CGGGG#4	0.0000000	0.0000000	0.0000000	0.0168769
atlasMiR-80644-5p_CGG#4	0.008628012	0.000000000	0.000000000	0.000000000
atlasMiR-163567-3p_CGGGG#4	0.000000000	0.000000000	0.004705031	0.000000000
atlasMiR-80644-3p_CGG#4	0.00000	0.00000	0.00000	0.01671
atlasMiR-163569-5p_CGGGG#2	0.00000	0.00000	0.00000	0.01671
atlasMiR-163569-3p_CGGGG#2	0.000000000	0.000000000	0.004667299	0.000000000
atlasMiR-163576-5p_CGGGG#4	0.000000000	0.000000000	0.002156579	0.008906963
atlasMiR-163576-3p_CGGGG#4	0.008482726	0.000000000	0.000000000	0.000000000
atlasMiR-80716-5p_CGCGG#4	0.000000000	0.000000000	0.004639835	0.000000000
atlasMiR-80716-3p_CGCGG#4	0.00000000	0.00000000	0.00000000	0.01649884
atlasMiR-80731-5p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01649884
atlasMiR-80731-3p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01649884
atlasMiR-163657_CGG#5	0.00000000	0.00000000	0.00000000	0.01649884
atlasMiR-163657-3p_CGG#5	0.00000000	0.00000000	0.00000000	0.01634219
atlasMiR-163657-5p_CGG#5	0.00000000	0.00000000	0.00000000	0.01634219
atlasMiR-80749-5p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.01632222
atlasMiR-80749-3p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.01632222
atlasMiR-163699-5p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01632222
atlasMiR-163699-3p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01632222
atlasMiR-80778-5p_CGGGG#1	0.00000000	0.00000000	0.00000000	0.01632222
atlasMiR-80778-3p_CGGGG#1	0.00000000	0.00000000	0.00000000	0.01632222
atlasMiR-80794-5p_CGGG#3	0.00000000	0.00000000	0.00000000	0.01632222
atlasMiR-80794-3p_CGGG#3	0.00000000	0.00000000	0.00000000	0.01630745
atlasMiR-80796-5p_CCGGG#3	0.00000000	0.00000000	0.00000000	0.01607034
atlasMiR-80796-3p_CCGGG#3	0.00000000	0.00000000	0.00000000	0.01607034
atlasMiR-163773-3p_CGGGG#4	0.008220843	0.000000000	0.000000000	0.000000000
atlasMiR-163773-5p_CGGGG#4	0.000000000	0.000000000	0.004501865	0.000000000
atlasMiR-163774-5p_CGGGG#4	0.000000000	0.000000000	0.004493927	0.000000000
atlasMiR-163774-3p_CGGGG#4	0.000000000	0.000000000	0.004493927	0.000000000
atlasMiR-80855-5p_CGG#3	0.00000000	0.00000000	0.00000000	0.01586384
atlasMiR-80855-3p_CGG#3	0.00000000	0.00000000	0.00000000	0.01586384
atlasMiR-163794_CGG#3	0.000000000	0.000000000	0.001933444	0.008906963
atlasMiR-80874-3p_CGGG#4	0.008027479	0.000000000	0.000000000	0.000000000
atlasMiR-163834_CGGGG#4	0.008027479	0.000000000	0.000000000	0.000000000
atlasMiR-163834-5p_CGGGG#4	0.008012522	0.000000000	0.000000000	0.000000000
atlasMiR-163834-3p_CGGGG#4	0.008011038	0.000000000	0.000000000	0.000000000
atlasMiR-80898-5p_CGGGG#3	0.008011038	0.000000000	0.000000000	0.000000000
atlasMiR-80898-3p_CGGGG#3	0.000000000	0.000000000	0.004388783	0.000000000
atlasMiR-80901-5p_CGG#1	0.00000000	0.00000000	0.00000000	0.01560195
atlasMiR-80901-3p_CGG#1	0.007978505	0.000000000	0.000000000	0.000000000
atlasMiR-80930-3p_CGGGG#4	0.007966879	0.000000000	0.000000000	0.000000000
atlasMiR-163878-3p_CGGGG#4	0.007966879	0.000000000	0.000000000	0.000000000
atlasMiR-80958-5p_CGGG#2	0.00000000	0.00000000	0.00000000	0.01553648
atlasMiR-80958-3p_CGGG#2	0.007938484	0.000000000	0.000000000	0.000000000
atlasMiR-163915-5p_CGGGG#1	0.007920699	0.000000000	0.000000000	0.000000000
atlasMiR-163915-3p_CGGGG#1	0.000000000	0.000000000	0.004304297	0.000000000
atlasMiR-163918_CCGGG#4	0.007795917	0.000000000	0.000000000	0.000000000
atlasMiR-163918-3p_CCGGG#4	0.007795917	0.000000000	0.000000000	0.000000000
atlasMiR-163918-5p_CCGGG#4	0.007795917	0.000000000	0.000000000	0.000000000
atlasMiR-80968-5p_CCGGG#3	0.007795917	0.000000000	0.000000000	0.000000000
atlasMiR-80968-3p_CCGGG#3	0.007795917	0.000000000	0.000000000	0.000000000
atlasMiR-163928-5p_CGGGG#3	0.007794275	0.000000000	0.000000000	0.000000000
atlasMiR-163928-3p_CGGGG#3	0.007794275	0.000000000	0.000000000	0.000000000
atlasMiR-80976-5p_CCGGG#4	0.007794275	0.000000000	0.000000000	0.000000000
atlasMiR-80976-3p_CCGGG#4	0.007794275	0.000000000	0.000000000	0.000000000
atlasMiR-163934-5p_CGGGG#1	0.007794275	0.000000000	0.000000000	0.000000000
atlasMiR-163934-3p_CGGGG#1	0.007776642	0.000000000	0.000000000	0.000000000
atlasMiR-81009-5p_CGG#4	0.007776642	0.000000000	0.000000000	0.000000000
atlasMiR-81009-3p_CGG#4	0.007776642	0.000000000	0.000000000	0.000000000
atlasMiR-163964-5p_CCGGG#4	0.000000000	0.000000000	0.004260326	0.000000000
atlasMiR-163964-3p_CCGGG#4	0.007714158	0.000000000	0.000000000	0.000000000
atlasMiR-81054_CGGGG#4	0.007714158	0.000000000	0.000000000	0.000000000
atlasMiR-81054-5p_CGGGG#4	0.007714158	0.000000000	0.000000000	0.000000000
atlasMiR-81054-3p_CGGGG#4	0.000000	0.000000	0.000000	0.015078
atlasMiR-81056-5p_CGGGG#4	0.007703064	0.000000000	0.000000000	0.000000000
atlasMiR-81056-3p_CGGGG#4	0.007703064	0.000000000	0.000000000	0.000000000
atlasMiR-81063-5p_CGGGG#4	0.007699553	0.000000000	0.000000000	0.000000000
atlasMiR-164014-3p_CGGG#4	0.007699553	0.000000000	0.000000000	0.000000000
atlasMiR-164014-5p_CGGG#4	0.007699258	0.000000000	0.000000000	0.000000000
atlasMiR-164041_CGGG#4	0.007690127	0.000000000	0.000000000	0.000000000
atlasMiR-81105-3p_CGG#5	0.007690127	0.000000000	0.000000000	0.000000000
atlasMiR-81126-5p_CGGG#3	0.007690127	0.000000000	0.000000000	0.000000000
atlasMiR-81126-3p_CGGG#3	0.007690127	0.000000000	0.000000000	0.000000000
atlasMiR-164081_CGGGG#3	0.00768472	0.00000000	0.00000000	0.00000000
atlasMiR-164081-5p_CGGGG#3	0.00768472	0.00000000	0.00000000	0.00000000
atlasMiR-164081-3p_CGGGG#3	0.00768472	0.00000000	0.00000000	0.00000000
atlasMiR-81133_CCGGG#3	0.00768472	0.00000000	0.00000000	0.00000000
atlasMiR-81133-5p_CCGGG#3	0.00000000	0.00000000	0.00000000	0.01499017
atlasMiR-81133-3p_CCGGG#3	0.000000000	0.000000000	0.004181833	0.000000000
atlasMiR-81140-5p_CGG#3	0.00000000	0.00000000	0.00000000	0.01470207
atlasMiR-81140-3p_CGG#3	0.00000000	0.00000000	0.00000000	0.01470207
atlasMiR-164114_CGG#1	0.000000000	0.000000000	0.004123631	0.000000000
atlasMiR-164113-3p_CGG#1	0.000000000	0.000000000	0.003805629	0.001060950
atlasMiR-164113-5p_CGG#1	0.007476496	0.000000000	0.000000000	0.000000000
atlasMiR-164114-3p_CGG#1	0.007476496	0.000000000	0.000000000	0.000000000
atlasMiR-164117-3p_CGG#5	0.0000000	0.0000000	0.0000000	0.0145133
atlasMiR-164234-5p_CGGG#3	0.0000000	0.0000000	0.0000000	0.0145133
atlasMiR-164234-3p_CGGG#3	0.0000000	0.0000000	0.0000000	0.0145133
atlasMiR-81269-5p_CGG#1	0.007375066	0.000000000	0.000000000	0.000000000
atlasMiR-81269-3p_CGG#1	0.00000000	0.00000000	0.00000000	0.01433698
atlasMiR-164271_CGGG#4	0.00000000	0.00000000	0.00000000	0.01433698
atlasMiR-164271-3p_CGGG#4	0.00000000	0.00000000	0.00000000	0.01433698
atlasMiR-164271-5p_CGGG#4	0.007282235	0.000000000	0.000000000	0.000000000
atlasMiR-164288-3p_CGGGG#3	0.007247368	0.000000000	0.000000000	0.000000000
atlasMiR-164288-5p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.01415648
atlasMiR-164289-3p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.01415648
atlasMiR-164383-5p_CGGG#4	0.000000000	0.000000000	0.003968583	0.000000000
atlasMiR-164383-3p_CGGG#4	0.00000000	0.00000000	0.00000000	0.01413906
atlasMiR-81418-3p_CGG#5	0.00000000	0.00000000	0.00000000	0.01413906
atlasMiR-81468-3p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01413406
atlasMiR-164458_CG#0	0.00000000	0.00000000	0.00000000	0.01403667
atlasMiR-164458-5p_CG#0	0.00717353	0.00000000	0.00000000	0.00000000
atlasMiR-164458-3p_CG#0	0.000000000	0.000000000	0.003921546	0.000000000
atlasMiR-81503-3p_CGGG#4	0.00000000	0.00000000	0.00000000	0.01394268
atlasMiR-164511-5p_CGGGG#1	0.00000000	0.00000000	0.00000000	0.01394268
atlasMiR-164511-3p_CGGGG#1	0.00000000	0.00000000	0.00000000	0.01394268
atlasMiR-164524-5p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01394268
atlasMiR-164524-3p_CGGGG#4	0.000000000	0.000000000	0.003908385	0.000000000
atlasMiR-81539-5p_CGGGG#1	0.007114	0.000000	0.000000	0.000000
atlasMiR-81539-3p_CGGGG#1	0.007114	0.000000	0.000000	0.000000
atlasMiR-164528-5p_CGG#2	0.007114	0.000000	0.000000	0.000000
atlasMiR-164528-3p_CGG#2	0.007114	0.000000	0.000000	0.000000
atlasMiR-81540-5p_CGG#5	0.00000000	0.00000000	0.00000000	0.01389455
atlasMiR-81540-3p_CGG#5	0.00000000	0.00000000	0.00000000	0.01389455
atlasMiR-81565-3p_CGGGG#4	0.000000000	0.000000000	0.003883267	0.000000000
atlasMiR-81569-5p_CGGGG#1	0.007065818	0.000000000	0.000000000	0.000000000
atlasMiR-81569-3p_CGGGG#1	0.007065818	0.000000000	0.000000000	0.000000000
atlasMiR-81575-5p_CGGGG#3	0.007039285	0.000000000	0.000000000	0.000000000
atlasMiR-81575-3p_CGGGG#3	0.007039285	0.000000000	0.000000000	0.000000000
atlasMiR-164571-5p_CGGG#4	0.007039285	0.000000000	0.000000000	0.000000000
atlasMiR-164571-3p_CGGG#4	0.007039285	0.000000000	0.000000000	0.000000000
atlasMiR-81582_CGGG#4	0.007032244	0.000000000	0.000000000	0.000000000
atlasMiR-81582-3p_CGGG#4	0.000000000	0.000000000	0.003848023	0.000000000
atlasMiR-164631-5p_CCGGG#4	0.000000000	0.000000000	0.003846577	0.000000000
atlasMiR-164631-3p_CCGGG#4	0.000000000	0.000000000	0.003804994	0.000000000
atlasMiR-164641_CGG#0	0.00000000	0.00000000	0.00000000	0.01352723
atlasMiR-164641-5p_CGG#0	0.00000000	0.00000000	0.00000000	0.01352723
atlasMiR-164641-3p_CGG#0	0.00000000	0.00000000	0.00000000	0.01332989
atlasMiR-81629-5p_CGG#5	0.00000000	0.00000000	0.00000000	0.01331426
atlasMiR-81629-3p_CGG#5	0.00000000	0.00000000	0.00000000	0.01331426
atlasMiR-164673-3p_CGGGG#4	0.000000000	0.000000000	0.003684092	0.000000000
atlasMiR-164673-5p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01306207
atlasMiR-164677-3p_CGGGG#2	0.006655993	0.000000000	0.000000000	0.000000000
atlasMiR-164677-5p_CGGGG#2	0.000000000	0.000000000	0.003605125	0.000000000
atlasMiR-164714-3p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.01283377
atlasMiR-164714-5p_CGGGG#3	0.000000000	0.000000000	0.003576053	0.000000000
atlasMiR-81716-5p_CG#0	0.006491255	0.000000000	0.000000000	0.000000000
atlasMiR-164715-5p_CG#0	0.006491255	0.000000000	0.000000000	0.000000000
atlasMiR-164715-3p_CG#0	0.00000000	0.00000000	0.00355488	0.00000000
atlasMiR-81759_CGGGG#2	0.000000000	0.000000000	0.003554567	0.000000000
atlasMiR-81759-5p_CGGGG#2	0.006480423	0.000000000	0.000000000	0.000000000
atlasMiR-81774-5p_CGGG#3	0.006480423	0.000000000	0.000000000	0.000000000
atlasMiR-81774-3p_CGGG#3	0.006480423	0.000000000	0.000000000	0.000000000
atlasMiR-81815-3p_CGGG#3	0.000000000	0.000000000	0.003520384	0.000000000
atlasMiR-81824-5p_CGGGG#4	0.000000000	0.000000000	0.003520384	0.000000000
atlasMiR-81853_CGGGG#4	0.000000000	0.000000000	0.003470665	0.000000000
atlasMiR-81853-5p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01234969
atlasMiR-81853-3p_CGGGG#4	0.000000000	0.000000000	0.003463201	0.000000000
atlasMiR-164841_CGG#2	0.00000000	0.00000000	0.00000000	0.01232828
atlasMiR-164841-3p_CGG#2	0.006300277	0.000000000	0.000000000	0.000000000
atlasMiR-164841-5p_CGG#2	0.006300277	0.000000000	0.000000000	0.000000000
atlasMiR-164848_CGGGG#4	0.006297622	0.000000000	0.000000000	0.000000000
atlasMiR-164848-5p_CGGGG#4	0.006297622	0.000000000	0.000000000	0.000000000
atlasMiR-164848-3p_CGGGG#4	0.006297622	0.000000000	0.000000000	0.000000000
atlasMiR-81944-3p_CCGGG#4	0.006272968	0.000000000	0.000000000	0.000000000
atlasMiR-81952_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01222003
atlasMiR-81952-5p_CGGGG#4	0.006248474	0.000000000	0.000000000	0.000000000
atlasMiR-81952-3p_CGGGG#4	0.0000000	0.0000000	0.0000000	0.0121786
atlasMiR-81959-5p_CGG#5	0.002492165	0.000000000	0.000000000	0.007240975
atlasMiR-81959-3p_CGG#5	0.00000000	0.00000000	0.00000000	0.01210159
atlasMiR-81993-5p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.01210159
atlasMiR-81993-3p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.01208774
atlasMiR-81994-5p_CGGGG#3	0.0044039087	0.0000000000	0.0009493454	0.0000000000
atlasMiR-81994-3p_CGGGG#3	0.0000000	0.0000000	0.0000000	0.0119598
atlasMiR-82000-5p_CCGGG#4	0.00000000	0.00000000	0.00000000	0.01177059
atlasMiR-82000-3p_CCGGG#4	0.006010389	0.000000000	0.000000000	0.000000000
atlasMiR-164977_CGGGG#3	0.000000000	0.000000000	0.003274297	0.000000000
atlasMiR-164977-5p_CGGGG#3	0.000000000	0.000000000	0.003261994	0.000000000
atlasMiR-164977-3p_CGGGG#3	0.000000000	0.000000000	0.003259964	0.000000000
atlasMiR-82046-5p_CGG#4	0.000000000	0.000000000	0.003241396	0.000000000
atlasMiR-82046-3p_CGG#4	0.00000000	0.00000000	0.00000000	0.01154919
atlasMiR-82105-3p_CGGGG#4	0.000000000	0.000000000	0.002621825	0.002131543
atlasMiR-165061-5p_CG#1	0.005772974	0.000000000	0.000000000	0.000000000
atlasMiR-82131-5p_CGGGG#4	0.005772974	0.000000000	0.000000000	0.000000000
atlasMiR-82131-3p_CGGGG#4	0.005772974	0.000000000	0.000000000	0.000000000
atlasMiR-165070_CGGGG#4	0.0000000	0.0000000	0.0000000	0.0112764
atlasMiR-165070-5p_CGGGG#4	0.000000000	0.000000000	0.003154581	0.000000000
atlasMiR-82132-5p_CGG#4	0.005747563	0.000000000	0.000000000	0.000000000
atlasMiR-165070-3p_CGGGG#4	0.005728396	0.000000000	0.000000000	0.000000000
atlasMiR-82132-3p_CGG#4	0.001147082	0.000000000	0.000000000	0.008906963
atlasMiR-165071_CGG#3	0.005681973	0.000000000	0.000000000	0.000000000
atlasMiR-165071-3p_CGG#3	0.005681973	0.000000000	0.000000000	0.000000000
atlasMiR-82133-5p_CGGGG#2	0.005681973	0.000000000	0.000000000	0.000000000
atlasMiR-82133-3p_CGGGG#2	0.005681973	0.000000000	0.000000000	0.000000000
atlasMiR-165081-3p_CGG#5	0.00000000	0.00000000	0.00000000	0.01108082
atlasMiR-165105-3p_CGGGG#2	0.00000000	0.00000000	0.00000000	0.01088148
atlasMiR-165105-5p_CGGGG#2	0.00000000	0.00000000	0.00000000	0.01086146
atlasMiR-165119_CCGGG#3	0.000000000	0.000000000	0.003044095	0.000000000
atlasMiR-165119-5p_CCGGG#3	0.005520617	0.000000000	0.000000000	0.000000000
atlasMiR-165119-3p_CCGGG#3	0.005520617	0.000000000	0.000000000	0.000000000
atlasMiR-82184_CGGGG#4	0.005475952	0.000000000	0.000000000	0.000000000
atlasMiR-82184-5p_CGGGG#4	0.000000000	0.000000000	0.002994258	0.000000000
atlasMiR-82184-3p_CGGGG#4	0.00000000	0.00000000	0.00000000	0.01066391
atlasMiR-82191-5p_CGGGG#1	0.0005956106	0.0000000000	0.0019720909	0.0023149238
atlasMiR-82191-3p_CGGGG#1	0.005356661	0.000000000	0.000000000	0.000000000
atlasMiR-82232-5p_CG#2	0.002519580	0.000000000	0.001549246	0.000000000
atlasMiR-82232-3p_CG#2	0.00000000	0.00000000	0.00000000	0.01044101
atlasMiR-82263-5p_CGGG#4	0.00000000	0.00000000	0.00000000	0.01044101
atlasMiR-82263-3p_CGGG#4	0.005335134	0.000000000	0.000000000	0.000000000
atlasMiR-82283_CGG#2	0.00000000	0.00000000	0.00000000	0.01040587
atlasMiR-82283-5p_CGG#2	0.005298984	0.000000000	0.000000000	0.000000000
atlasMiR-82283-3p_CGG#2	0.005298984	0.000000000	0.000000000	0.000000000
atlasMiR-165234-3p_CGGGG#3	0.0000000	0.0000000	0.0000000	0.0101849
atlasMiR-165234-5p_CGGGG#3	0.0000000	0.0000000	0.0000000	0.0101849
atlasMiR-82299-5p_CGG#2	0.0000000	0.0000000	0.0000000	0.0101849
atlasMiR-82299-3p_CGG#2	0.00000000	0.00000000	0.00000000	0.01013764
atlasMiR-165253_CGG#3	0.005169023	0.000000000	0.000000000	0.000000000
atlasMiR-165253-5p_CGG#3	0.005169023	0.000000000	0.000000000	0.000000000
atlasMiR-165253-3p_CGG#3	0.005169023	0.000000000	0.000000000	0.000000000
atlasMiR-82324_CGGGG#4	0.000000000	0.000000000	0.002764538	0.000000000
atlasMiR-82324-5p_CGGGG#4	0.00499746	0.00000000	0.00000000	0.00000000
atlasMiR-82324-3p_CGGGG#4	0.000000000	0.000000000	0.002737935	0.000000000
atlasMiR-82330-5p_CGGGG#2	0.000000000	0.000000000	0.000000000	0.009712031
atlasMiR-165305-5p_CGG#3	0.000000000	0.000000000	0.000000000	0.009712031
atlasMiR-165305-3p_CGG#3	0.000000000	0.000000000	0.000000000	0.009712031
atlasMiR-165320-5p_CGGGG#2	0.000000000	0.000000000	0.000000000	0.009712031
atlasMiR-82361-5p_CGGGG#2	0.000000000	0.000000000	0.002699016	0.000000000
atlasMiR-165320-3p_CGGGG#2	0.000000000	0.000000000	0.000000000	0.009619198
atlasMiR-82361-3p_CGGGG#2	0.000000000	0.000000000	0.000000000	0.009619198
atlasMiR-165336-5p_CGGG#3	0.00000000	0.08488454	0.00000000	0.00000000
atlasMiR-165336-3p_CGGG#3	0.000000000	0.035343989	0.001562185	0.000000000
atlasMiR-165347-3p_CGGGG#2	0.000000000	0.000000000	0.000000000	0.009437655
atlasMiR-165347-5p_CGGGG#2	0.000000000	0.000000000	0.002643135	0.000000000
atlasMiR-165349-3p_CGGGG#4	0.000000000	0.000000000	0.000000000	0.009373024
atlasMiR-165349-5p_CGGGG#4	0.004791458	0.000000000	0.000000000	0.000000000
atlasMiR-82382-5p_CGG#2	0.000000000	0.000000000	0.000000000	0.009365187
atlasMiR-82382-3p_CGG#2	0.000000000	0.000000000	0.000000000	0.009333819
atlasMiR-165350-3p_CGG#1	0.000000000	0.000000000	0.000000000	0.009315114
atlasMiR-165350-5p_CGG#1	0.000000000	0.000000000	0.000000000	0.009268486
atlasMiR-82383-3p_CG#0	0.000000000	0.000000000	0.002597401	0.000000000
atlasMiR-82503-5p_CGGGG#4	0.000000000	0.000000000	0.002575882	0.000000000
atlasMiR-82503-3p_CGGGG#4	0.000000000	0.000000000	0.002575794	0.000000000
atlasMiR-165446-3p_CGG#5	0.000000000	0.000000000	0.000000000	0.009136768
atlasMiR-165446-5p_CGG#5	0.000000000	0.000000000	0.000000000	0.009136768
atlasMiR-165459-3p_CGG#0	0.00462815	0.00000000	0.00000000	0.00000000
atlasMiR-165459-5p_CGG#0	0.000000000	0.000000000	0.000000000	0.008923745
atlasMiR-82530-5p_CGG#0	0.000000000	0.000000000	0.000000000	0.008906963
atlasMiR-82530-3p_CGG#0	0.00455254	0.00000000	0.00000000	0.00000000
atlasMiR-82531-5p_CGG#0	0.00455254	0.00000000	0.00000000	0.00000000
atlasMiR-82531-3p_CGG#0	0.004552502	0.000000000	0.000000000	0.000000000
atlasMiR-165469_CGG#3	0.000000000	0.000000000	0.000000000	0.008887896
atlasMiR-165469-5p_CGG#3	0.000000000	0.000000000	0.000000000	0.008886591
atlasMiR-165469-3p_CGG#3	0.000000000	0.000000000	0.000000000	0.008876174
atlasMiR-82560-5p_CGGGG#4	0.000000000	0.000000000	0.000000000	0.008876174
atlasMiR-82560-3p_CGGGG#4	0.000000000	0.000000000	0.000000000	0.008834396
atlasMiR-82561-5p_CGGGG#4	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-82561-3p_CGGGG#4	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-165507_CGGGG#3	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-165507-5p_CGGGG#3	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-165507-3p_CGGGG#3	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-165510-5p_CGGGG#3	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-165510-3p_CGGGG#3	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-82579-5p_CGG#3	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-82579-3p_CGG#3	0.004510671	0.000000000	0.000000000	0.000000000
atlasMiR-165511-5p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.00874481
atlasMiR-165511-3p_CGGGG#3	0.004470105	0.000000000	0.000000000	0.000000000
atlasMiR-165521-5p_CGGGG#3	0.004470105	0.000000000	0.000000000	0.000000000
atlasMiR-165521-3p_CGGGG#3	0.004470105	0.000000000	0.000000000	0.000000000
atlasMiR-165552-5p_CGGGG#3	0.004470105	0.000000000	0.000000000	0.000000000
atlasMiR-165552-3p_CGGGG#3	0.004470105	0.000000000	0.000000000	0.000000000
atlasMiR-82612-5p_CGGG#4	0.004470105	0.000000000	0.000000000	0.000000000
atlasMiR-82612-3p_CGGG#4	0.004470105	0.000000000	0.000000000	0.000000000
atlasMiR-82613-5p_CGGGG#4	0.004470105	0.000000000	0.000000000	0.000000000
atlasMiR-82613-3p_CGGGG#4	0.0044478	0.0000000	0.0000000	0.0000000
atlasMiR-82614-5p_CGG#3	0.000000000	0.000000000	0.000000000	0.008682651
atlasMiR-82614-3p_CGG#3	0.00442177	0.00000000	0.00000000	0.00000000
atlasMiR-82615-5p_CGG#3	0.00442177	0.00000000	0.00000000	0.00000000
atlasMiR-82615-3p_CGG#3	0.004386651	0.000000000	0.000000000	0.000000000
atlasMiR-82620-5p_CGCGG#3	0.004386651	0.000000000	0.000000000	0.000000000
atlasMiR-82620-3p_CGCGG#3	0.000000000	0.000000000	0.002403416	0.000000000
atlasMiR-82621-5p_CGGGG#4	0.004356927	0.000000000	0.000000000	0.000000000
atlasMiR-82621-3p_CGGGG#4	0.004356927	0.000000000	0.000000000	0.000000000
atlasMiR-82622_CGGGG#4	0.004356927	0.000000000	0.000000000	0.000000000
atlasMiR-82622-5p_CGGGG#4	0.004356927	0.000000000	0.000000000	0.000000000
atlasMiR-82622-3p_CGGGG#4	0.004356927	0.000000000	0.000000000	0.000000000
atlasMiR-82623-5p_CGGGG#3	0.000000000	0.000000000	0.000000000	0.008508084
atlasMiR-82623-3p_CGGGG#3	0.000000000	0.000000000	0.000000000	0.008508084
atlasMiR-82626-5p_CGGGG#4	0.0011430611	0.0000000000	0.0005533089	0.0041622243
atlasMiR-82626-3p_CGGGG#4	0.000000000	0.000000000	0.000000000	0.008355002
atlasMiR-165561_CGGGG#4	0.000000000	0.000000000	0.000000000	0.008249422
atlasMiR-165561-5p_CGGGG#4	0.000000000	0.000000000	0.000000000	0.008249422
atlasMiR-165561-3p_CGGGG#4	0.000000000	0.000000000	0.002312083	0.000000000
atlasMiR-165562-5p_CGGGG#3	0.00000000	0.00000000	0.00000000	0.00824064
